Start Time, Sun Mar 25 11:42:20 GMT-0400 2007
Energy calibration,  Offset: 0, Slope: 0.755919873714447, Quadratic: 0
Live Time (s), 1199.585158
Real Time (s), 1200
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
942, 712.0765210390091, 0
943, 712.8324409127235, 1
944, 713.588360786438, 2
945, 714.3442806601524, 0
946, 715.1002005338669, 3
947, 715.8561204075813, 1
948, 716.6120402812958, 2
949, 717.3679601550102, 1
950, 718.1238800287247, 0
951, 718.8797999024391, 2
952, 719.6357197761536, 2
953, 720.391639649868, 0
954, 721.1475595235825, 1
955, 721.9034793972969, 1
956, 722.6593992710114, 3
957, 723.4153191447258, 3
958, 724.1712390184402, 1
959, 724.9271588921547, 1
960, 725.6830787658691, 4
961, 726.4389986395836, 2
962, 727.194918513298, 0
963, 727.9508383870125, 3
964, 728.7067582607269, 4
965, 729.4626781344414, 1
966, 730.2185980081558, 3
967, 730.9745178818703, 6
968, 731.7304377555847, 1
969, 732.4863576292992, 5
970, 733.2422775030136, 1
971, 733.9981973767281, 1
972, 734.7541172504425, 3
973, 735.510037124157, 1
974, 736.2659569978714, 4
975, 737.0218768715858, 1
976, 737.7777967453003, 0
977, 738.5337166190147, 1
978, 739.2896364927292, 1
979, 740.0455563664436, 1
980, 740.8014762401581, 4
981, 741.5573961138725, 1
982, 742.313315987587, 0
983, 743.0692358613014, 5
984, 743.8251557350159, 3
985, 744.5810756087303, 1
986, 745.3369954824448, 3
987, 746.0929153561592, 1
988, 746.8488352298737, 4
989, 747.6047551035881, 4
990, 748.3606749773026, 2
991, 749.116594851017, 0
992, 749.8725147247314, 0
993, 750.6284345984459, 1
994, 751.3843544721603, 1
995, 752.1402743458748, 5
996, 752.8961942195892, 3
997, 753.6521140933037, 1
998, 754.4080339670181, 1
999, 755.1639538407326, 1
1000, 755.919873714447, 0
1001, 756.6757935881615, 1
1002, 757.4317134618759, 3
1003, 758.1876333355904, 3
1004, 758.9435532093048, 1
1005, 759.6994730830193, 0
1006, 760.4553929567337, 2
1007, 761.2113128304482, 2
1008, 761.9672327041626, 2
1009, 762.723152577877, 2
1010, 763.4790724515915, 2
1011, 764.2349923253059, 2
1012, 764.9909121990204, 3
1013, 765.7468320727348, 0
1014, 766.5027519464493, 4
1015, 767.2586718201637, 1
1016, 768.0145916938782, 1
1017, 768.7705115675926, 1
1018, 769.5264314413071, 2
1019, 770.2823513150215, 0
1020, 771.038271188736, 2
1021, 771.7941910624504, 2
1022, 772.5501109361649, 0
1023, 773.3060308098793, 2
1024, 774.0619506835938, 1
