Start Time, Sun Mar 25 09:56:03 GMT-0400 2007
Energy calibration,  Offset: 0, Slope: 0.755919873714447, Quadratic: 0
Live Time (s), 299.891636
Real Time (s), 300
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
952, 719.6357197761536, 0
953, 720.391639649868, 0
954, 721.1475595235825, 3
955, 721.9034793972969, 1
956, 722.6593992710114, 1
957, 723.4153191447258, 0
958, 724.1712390184402, 0
959, 724.9271588921547, 0
960, 725.6830787658691, 0
961, 726.4389986395836, 1
962, 727.194918513298, 0
963, 727.9508383870125, 2
964, 728.7067582607269, 0
965, 729.4626781344414, 0
966, 730.2185980081558, 1
967, 730.9745178818703, 0
968, 731.7304377555847, 0
969, 732.4863576292992, 1
970, 733.2422775030136, 0
971, 733.9981973767281, 0
972, 734.7541172504425, 1
973, 735.510037124157, 0
974, 736.2659569978714, 0
975, 737.0218768715858, 0
976, 737.7777967453003, 0
977, 738.5337166190147, 0
978, 739.2896364927292, 1
979, 740.0455563664436, 0
980, 740.8014762401581, 1
981, 741.5573961138725, 0
982, 742.313315987587, 1
983, 743.0692358613014, 0
984, 743.8251557350159, 0
985, 744.5810756087303, 2
986, 745.3369954824448, 0
987, 746.0929153561592, 0
988, 746.8488352298737, 0
989, 747.6047551035881, 2
990, 748.3606749773026, 0
991, 749.116594851017, 1
992, 749.8725147247314, 0
993, 750.6284345984459, 0
994, 751.3843544721603, 1
995, 752.1402743458748, 0
996, 752.8961942195892, 0
997, 753.6521140933037, 1
998, 754.4080339670181, 1
999, 755.1639538407326, 0
1000, 755.919873714447, 1
1001, 756.6757935881615, 1
1002, 757.4317134618759, 2
1003, 758.1876333355904, 1
1004, 758.9435532093048, 0
1005, 759.6994730830193, 0
1006, 760.4553929567337, 0
1007, 761.2113128304482, 0
1008, 761.9672327041626, 0
1009, 762.723152577877, 1
1010, 763.4790724515915, 0
1011, 764.2349923253059, 0
1012, 764.9909121990204, 0
1013, 765.7468320727348, 0
1014, 766.5027519464493, 0
1015, 767.2586718201637, 0
1016, 768.0145916938782, 0
1017, 768.7705115675926, 0
1018, 769.5264314413071, 1
1019, 770.2823513150215, 1
1020, 771.038271188736, 1
1021, 771.7941910624504, 0
1022, 772.5501109361649, 0
1023, 773.3060308098793, 0
1024, 774.0619506835938, 0
